Season,DayNum,IsTourney,TeamAID,TeamBID,ActualMargin,A_Won,NetRtg_Diff,P3Ar_Diff,Pace_Mean,Pace_Diff,OliverLearned_OOF,OliverResidual
2009,107,0,1127,1216,18.0,1,15.450235597125726,-0.1310398240497409,67.29218749999998,2.0343750000000256,3.49624134057324,14.50375865942676
2009,107,0,1132,1138,11.0,1,-6.525013426187982,0.0444153821579746,65.06581027667985,-2.077075098814234,-8.889675089813093,19.889675089813093
2009,107,0,1141,1296,19.0,1,0.3728729865088809,0.0555786238136324,68.11605731225296,-3.6701581027668055,4.453041025232503,14.546958974767497
2009,107,0,1154,1172,18.0,1,-19.217667584348888,-0.0448968420667147,67.117,-7.116000000000014,-13.611423940802752,31.61142394080275
2009,107,0,1156,1464,4.0,1,16.061492158485876,-0.003502709467609,66.42792119565217,-1.29959239130433,11.849991509416933,-7.849991509416933
2009,107,0,1179,1320,1.0,1,-4.927915486059064,0.0871969729980972,62.79783653846155,0.3899038461538566,-6.7002206426494215,7.7002206426494215
2009,107,0,1184,1287,4.0,1,6.768462318773629,0.1930311956085152,65.7206956521739,-5.756608695652162,8.46256577698686,-4.46256577698686
2009,107,0,1104,1196,-9.0,0,-15.227054406615906,-0.1158828267806797,69.98479545454545,0.523590909090899,-11.861252594253228,2.8612525942532283
2009,107,0,1199,1274,13.0,1,-5.640228690836707,-0.019909243127038,68.60213043478261,0.8227391304347975,0.8186735107641206,12.181326489235879
2009,107,0,1180,1206,-1.0,0,-11.590362046487158,0.0020251556945704,64.40387500000003,0.6797499999999985,-10.921962544218179,9.921962544218179
2009,107,0,1207,1378,25.0,1,17.294091883161713,0.0527259133320359,65.28128396739129,2.3906929347826207,3.962043534220868,21.037956465779132
2009,107,0,1209,1318,2.0,1,-13.47603571954025,-0.0024091807265541,62.31539583333333,1.1587916666666729,-9.983857635163284,11.983857635163284
2009,107,0,1220,1241,3.0,1,-6.147050254197737,-0.0619983227506888,68.23894444444446,1.025111111111087,1.8075800130971327,1.1924199869028673
2009,107,0,1221,1298,5.0,1,-1.334359360244477,-0.1100977185519611,69.58525,-6.348500000000001,5.024077651403741,-0.024077651403740852
2009,107,0,1129,1225,-2.0,0,1.976653240083138,0.0012691074248319,66.75760869565215,6.407608695652208,3.4961669314657473,-5.496166931465748
2009,107,0,1227,1460,11.0,1,-5.451643032462243,-0.0397429055784517,64.08235576923076,3.8502884615384554,2.435406359282261,8.564593640717739
2009,107,0,1229,1455,15.0,1,13.409799804579436,0.084790213447931,64.24375,3.240384615384613,10.735817057243246,4.264182942756754
2009,107,0,1232,1356,6.0,1,-7.961435938023087,0.1114253898912771,64.91399999999999,0.3990000000000009,-8.11578383083786,14.11578383083786
2009,107,0,1235,1242,-17.0,0,-15.582255980490942,0.1004707867308896,67.82025,-3.9294999999999902,-13.19073634424603,-3.80926365575397
2009,107,0,1137,1248,-3.0,0,0.0222273560997905,-0.1100877988553378,70.69475,1.2524999999999835,-3.7320436910476404,0.7320436910476404
2009,107,0,1249,1358,3.0,1,-10.749096376511758,-0.0726106182686308,70.41988486842105,0.8239802631578925,-7.959248447384715,10.959248447384715
2009,107,0,1159,1250,-9.0,0,-13.755412670664043,0.0049453908352397,65.62734375000001,-5.891145833333333,-12.16170367145216,3.1617036714521607
2009,107,0,1168,1253,-1.0,0,-2.6345542515267653,0.0285041744823274,70.44130434782609,0.4923913043478194,3.714061805462342,-4.714061805462342
2009,107,0,1257,1344,18.0,1,11.874830128704248,0.0181562908835636,71.81084375,-3.712312499999996,8.451714061855366,9.548285938144634
2009,107,0,1178,1260,-26.0,0,-5.26621611215873,-0.0443522461209981,64.27418981481482,-0.2442129629629619,-9.487734501694469,-16.51226549830553
2009,107,0,1116,1261,-3.0,0,-14.097331441830503,0.0641800351453998,70.86307608695651,3.140152173913052,-1.352955599572395,-1.647044400427605
2009,107,0,1222,1267,-5.0,0,21.7999580155781,-0.0730697398329255,69.00165513833994,4.451037549407104,5.731648530632221,-10.73164853063222
2009,107,0,1270,1322,14.0,1,14.20788445862098,-0.0206981314996212,70.81186417748918,-9.62968073593072,0.8481127407291839,13.151887259270817
2009,107,0,1272,1374,43.0,1,28.9926740314951,0.0208196781262571,67.58614772727273,4.300704545454536,18.2109908739474,24.7890091260526
2009,107,0,1279,1397,16.0,1,-9.570189915659697,-0.0048727717683726,70.52161458333333,-4.3109375000000085,-1.1040570938518641,17.104057093851864
2009,107,0,1280,1376,5.0,1,-5.703105838003111,0.1052766308586985,73.0763813405797,-3.5548460144927674,-1.1157351735952004,6.1157351735952
2009,107,0,1224,1288,-5.0,0,-19.673833306782868,0.0682137218219692,67.11675000000001,0.7595000000000027,-7.115176495512197,2.1151764955121974
2009,107,0,1160,1304,-5.0,0,-14.859538152110474,-0.0188337090314734,64.89646739130436,1.1614130434782908,-13.345944265891756,8.345944265891756
2009,107,0,1301,1314,-9.0,0,-16.37241832548679,0.0290929346161903,72.45591032608695,-9.39442934782609,-12.821468301385346,3.8214683013853463
2009,107,0,1321,1326,3.0,1,-2.9514420442631746,0.0654326615801383,62.85353260869565,-2.490760869565221,3.544025568174125,-0.5440255681741251
2009,107,0,1329,1403,10.0,1,12.843512072238552,0.1003452061859698,74.0828125,0.8864583333333371,2.468815684173552,7.531184315826448
2009,107,0,1330,1423,19.0,1,25.633038291449537,-0.1483773340409252,68.89131481481482,-10.62662962962964,8.965960444343823,10.034039555656177
2009,107,0,1228,1336,-5.0,0,7.397096743806443,-0.0897325452471543,63.52908653846153,0.5697115384615401,5.070141499415997,-10.070141499415996
2009,107,0,1269,1348,-12.0,0,-14.246079022589171,0.137126288213067,70.9937937062937,-1.7489510489510425,-4.354166146487787,-7.645833853512213
2009,107,0,1247,1350,-9.0,0,1.1530691493291698,-0.0929622432927534,67.81796875,1.996354166666677,4.9724999919013,-13.9724999919013
2009,107,0,1310,1351,-3.0,0,11.253183243750854,0.0455998880070346,69.83433333333335,0.3396666666666732,0.991964624687199,-3.991964624687199
2009,107,0,1334,1364,-10.0,0,9.36915480081133,0.0786960600728681,63.82414772727273,-4.433522727272724,1.0212228877922231,-11.021222887792224
2009,107,0,1194,1366,-13.0,0,5.625921692385546,0.0564472581916317,65.1067733494364,-0.5755837359098166,-0.6712708365080963,-12.328729163491904
2009,107,0,1386,1387,-2.0,0,0.7507651389607872,-0.018279673480922,64.92890625,4.832812499999996,-4.747828296087569,2.747828296087569
2009,107,0,1131,1392,-12.0,0,1.1960347310504034,0.1447657269907553,66.08650000000002,0.3300000000000125,-4.348611199068971,-7.651388800931029
2009,107,0,1102,1395,-12.0,0,-6.798804629150624,0.041681207116287,62.17485795454546,-5.019034090909095,-7.610642982086479,-4.389357017913521
2009,107,0,1200,1396,-27.0,0,-27.957515242993185,-0.0031353563297887,67.57580492424242,3.2370265151514985,-16.708655044668266,-10.291344955331734
2009,107,0,1183,1404,-16.0,0,-11.5034937120393,-0.0882893355554633,67.9102519762846,-7.94767786561264,-0.17554976889144283,-15.824450231108557
2009,107,0,1123,1405,-4.0,0,13.6755989698229,-0.0380674514153202,63.80474411231885,-3.704053442028979,2.758598732579629,-6.758598732579629
2009,107,0,1408,1412,-6.0,0,-14.62673445080894,-0.0756003718570821,67.49804347826085,-0.693913043478247,-2.752887435343511,-3.247112564656489
2009,107,0,1142,1413,-2.0,0,-9.11379663340496,-0.0510129463382977,68.46495454545456,-3.773090909090925,2.0291479562061907,-4.029147956206191
2009,107,0,1169,1414,-22.0,0,13.518268356192875,0.0380748951801961,68.1525238095238,9.108047619047603,2.248751728397222,-24.248751728397224
2009,107,0,1219,1421,-3.0,0,0.1501125422006026,0.004066504729748,69.04609683794467,-6.176284584980252,4.528837771031501,-7.528837771031501
2009,107,0,1368,1426,-4.0,0,-10.079295081065863,-0.0327004577046957,69.85384868421053,-3.2498026315789303,-0.28584346071607125,-3.7141565392839286
2009,107,0,1394,1427,-7.0,0,-4.742832007293288,-0.091323896752706,71.63661931818183,-2.188011363636363,-8.363418967664638,1.3634189676646375
2009,107,0,1161,1428,-10.0,0,-20.63011937259685,-0.0728093719172972,66.86927083333333,1.8468749999999967,-4.1145253808723865,-5.8854746191276135
2009,107,0,1167,1429,-21.0,0,-30.66755900087594,0.0389308204903818,64.56675000000001,4.992500000000021,-19.20078655553055,-1.7992134444694514
2009,107,0,1349,1431,-9.0,0,-16.204189402677443,0.0507770228563611,69.36770833333333,-6.8697916666667,-3.1378039842694587,-5.862196015730541
2009,107,0,1174,1433,-11.0,0,-14.699918015448134,0.0538988599483609,68.15720263532765,1.286520655270678,-11.726950264968393,0.7269502649683925
2009,107,0,1438,1439,14.0,1,-8.197836381004947,-0.0181057262722022,70.87860863095239,3.3582589285714306,-0.18782596795817252,14.187825967958172
2009,107,0,1185,1444,-8.0,0,-15.35918083113694,-0.0954457207353163,65.06689311594204,0.7129528985507108,-11.234168681252024,3.234168681252024
2009,107,0,1210,1448,-18.0,0,-15.561494824353405,0.0351002168023574,75.4417232789855,-1.5469882246377011,-12.188420807470214,-5.811579192529786
2009,107,0,1323,1452,-11.0,0,-7.260524446095985,0.0004388852315119,68.50320833333333,2.139416666666662,-8.550617558360264,-2.4493824416397363
2009,107,0,1434,1453,-15.0,0,-22.312808896981597,0.0265551770649962,65.2663862179487,-1.3806891025641193,-15.595901493785801,0.5959014937858012
2009,107,0,1139,1454,-3.0,0,16.252303263967278,0.0655906151566125,65.51354166666667,-5.021875000000001,3.6814675300066106,-6.681467530006611
2009,107,0,1406,1456,-22.0,0,-2.956955543430965,-0.0502347551029092,66.08634259259259,2.656018518518508,3.9572258326553413,-25.95722583265534
2009,107,0,1205,1457,-5.0,0,8.311342647480998,0.0913961069500321,69.20629734848485,6.039678030303037,9.200308123059534,-14.200308123059534
2009,107,0,1424,1461,-9.0,0,14.307043639716952,0.0645393926617922,69.41343181818182,-3.57086363636364,3.3018541032924453,-12.301854103292445
2009,108,0,1111,1422,1.0,1,14.181277307146914,0.0091150119861689,69.62916666666666,6.390624999999986,1.7861685266463037,-0.7861685266463037
2009,108,0,1143,1332,18.0,1,25.154300503881743,-0.1247027119166862,68.90975,-2.3325000000000102,8.963560495469633,9.036439504530367
2009,108,0,1150,1462,5.0,1,-18.122364606522524,0.0506662124309182,68.67911458333336,0.1532291666666623,-4.257185380742906,9.257185380742907
2009,108,0,1158,1204,13.0,1,16.95531874507472,0.0125628702358332,70.53720735785953,-0.2321070234113875,4.3285529521424015,8.671447047857598
2009,108,0,1176,1418,4.0,1,7.195170350272406,0.1039935364727608,63.893427083333336,-9.480854166666695,6.505305232871056,-2.5053052328710557
2009,108,0,1181,1385,7.0,1,21.14671591501839,0.0916259446402056,69.20750000000001,3.4509999999999934,5.952829375243521,1.047170624756479
2009,108,0,1189,1441,6.0,1,-11.624664931299122,-0.0503591719376211,68.41425395256917,-2.5171442687747145,-1.6783647553988321,7.678364755398832
2009,108,0,1190,1367,5.0,1,21.4209271790494,-0.0203178553043122,69.79525,7.90949999999998,6.740154422211129,-1.7401544222111287
2009,108,0,1198,1407,1.0,1,-11.540425916684685,-0.0616914947269433,68.8181153846154,-5.627230769230749,-2.9706300375311776,3.9706300375311776
2009,108,0,1203,1382,28.0,1,-5.275545888584688,0.0681161536358023,69.59467329545454,-7.257528409090895,1.968161974966785,26.031838025033217
2009,108,0,1211,1258,37.0,1,44.88440459300348,0.000565095337052,67.59742892976588,3.716011705685617,27.27880024356384,9.72119975643616
2009,108,0,1201,1218,-4.0,0,-2.4478859677737432,0.1285704463809965,67.03892227564103,2.641386217948707,3.4308772714118803,-7.43087727141188
2009,108,0,1226,1286,7.0,1,-5.779804049750396,-0.1165114247394519,65.84461363636365,-1.456227272727304,-6.8572028293357326,13.857202829335733
2009,108,0,1236,1237,-2.0,0,-8.481024753356209,0.0068803942702462,63.92189764492753,3.941621376811625,-11.146719088648368,9.146719088648368
2009,108,0,1254,1384,14.0,1,16.263523818513676,-0.0148414204391434,66.44475,4.483500000000035,13.404349579208219,0.595650420791781
2009,108,0,1223,1256,-37.0,0,-16.756284313753213,0.1140456409353681,68.32799999999999,9.635999999999989,-12.526829426243577,-24.473170573756423
2009,108,0,1276,1278,12.0,1,-3.246863680852343,0.1469162485868699,64.93266666666668,-1.1013333333333293,2.3801917645013244,9.619808235498676
2009,108,0,1147,1282,-2.0,0,0.326922600607844,0.0597492309382552,67.75385505698004,0.1586360398860336,-5.413131605160429,3.4131316051604292
2009,108,0,1284,1352,3.0,1,-20.19316984446344,0.0536713921943457,67.13935185185186,-3.1824074074074247,-6.242752648780096,9.242752648780096
2009,108,0,1263,1306,-9.0,0,0.5288712509587725,-0.1002177149397196,65.28288043478261,2.909239130434805,-4.477360048655959,-4.522639951344041
2009,108,0,1117,1309,-10.0,0,8.51490514919415,0.031416725824984,66.71297826086956,0.7729565217391325,-0.435878844909787,-9.564121155090213
2009,108,0,1188,1315,-8.0,0,4.093874748007593,-0.098104374277159,69.43152777777777,7.048055555555564,-5.472026867104329,-2.5279731328956707
2009,108,0,1195,1316,-10.0,0,13.293661820251783,0.0598679752629916,67.99491071428571,6.379821428571418,1.3742241663921737,-11.374224166392175
2009,108,0,1317,1419,15.0,1,13.83764301998552,-0.0079936938819495,69.97578125000001,3.148437499999986,11.628411911076954,3.371588088923046
2009,108,0,1324,1442,25.0,1,12.802031074874025,0.0645693941440059,63.20942307692308,6.88884615384616,3.1825439822131187,21.81745601778688
2009,108,0,1331,1381,18.0,1,7.248285268275453,0.0524620888103944,66.45286956521738,5.437260869565236,-0.7271960843838307,18.72719608438383
2009,108,0,1333,1390,12.0,1,-14.559177181953103,0.0533640615637275,64.20244565217392,-8.852717391304367,-3.0374112537166713,15.037411253716671
2009,108,0,1337,1339,-29.0,0,-20.794409166815115,-0.0824537037037037,67.76513541666668,2.7082708333333443,-15.657809940734952,-13.342190059265048
2009,108,0,1294,1340,-3.0,0,-10.248491121980068,-0.0896813134746513,68.26654807692307,-0.5129038461538613,-9.627867642078954,6.627867642078954
2009,108,0,1192,1346,-16.0,0,-14.9852022904021,0.0262715516148819,67.84546153846154,4.412923076923093,-13.541889861842748,-2.4581101381572523
2009,108,0,1148,1357,-34.0,0,-3.0856269831990346,-0.0878853547340652,67.47625,-5.637500000000003,3.1175013623278356,-37.117501362327836
2009,108,0,1292,1375,-6.0,0,3.921559986062064,0.0429048980439911,66.40724999999999,-0.0844999999999913,6.375880234753318,-12.375880234753318
2009,108,0,1136,1383,-16.0,0,-6.816196826939844,-0.0210109243221826,65.38051851851853,-6.236962962962949,2.1794191964676686,-18.17941919646767
2009,108,0,1360,1388,-4.0,0,-15.231622473440297,-0.072445384073291,65.16294157608696,-3.491508152173885,-12.356791935655513,8.356791935655513
2009,108,0,1398,1399,3.0,1,-9.228767111624052,-0.0665672286957705,72.28851902173912,-2.6792119565217405,-8.507634072119604,11.507634072119604
2009,108,0,1417,1449,9.0,1,6.891106820736312,0.1317048227289458,69.43599999999999,-7.291999999999973,7.926704785274184,1.0732952147258157
2009,108,0,1425,1450,10.0,1,-0.3441291992323982,-0.0978577213017944,62.49796875,7.650937500000005,6.13891365561328,3.8610863443867203
2009,108,0,1353,1437,-10.0,0,-18.07918102690249,0.005292685508627,68.19025,-2.691500000000019,-14.603842594196866,4.603842594196866
2009,108,0,1114,1443,-9.0,0,0.293023170361522,-0.0866739288307916,66.89002083333332,0.327958333333342,3.3448680918862914,-12.34486809188629
2009,108,0,1291,1447,-5.0,0,11.856162701377542,-0.1001392105652195,67.33669230769232,-1.742615384615405,1.0571634376479715,-6.057163437647971
2009,108,0,1285,1451,-11.0,0,-0.2548914447001777,-0.095006243948982,65.37890625000001,-4.852604166666659,4.9574192054574695,-15.95741920545747
2009,108,0,1231,1458,-17.0,0,-24.21690237565386,-0.0051499831479608,63.82160869565217,6.612217391304348,-8.567140902313767,-8.432859097686233
2009,109,0,1125,1244,15.0,1,22.404247225974927,0.1054547545269681,68.05502083333333,6.632958333333363,6.472657639738733,8.527342360261267
2009,109,0,1135,1162,-13.0,0,-5.704411065276659,0.0796669175186456,66.14602272727274,-1.529545454545442,-0.2077124991286395,-12.79228750087136
2009,109,0,1167,1430,5.0,1,-17.005823022965828,-0.0034980622843771,65.48878933566434,2.6128059440559497,-10.813974824249605,15.813974824249605
2009,109,0,1171,1335,10.0,1,-8.72585962557774,-0.0687757060748764,68.72916666666666,-1.6535714285714391,-8.268508130342763,18.268508130342763
2009,109,0,1252,1273,21.0,1,4.628746667766123,-0.0337068255351663,71.28818108974359,0.4215544871794918,-1.4015573401120394,22.40155734011204
2009,109,0,1305,1433,1.0,1,-8.255755105542349,-0.0405823344501052,67.25196759259259,-0.2497685185185076,0.5610903869880802,0.4389096130119198
2009,109,0,1229,1310,-14.0,0,2.0304513391983647,0.0289814905343722,67.97548776455027,-4.421345899470907,-2.5031787791275466,-11.496821220872453
2009,109,0,1217,1343,-3.0,0,-4.454182980710527,-0.0323026196662357,63.644956140350885,5.276754385964928,-5.304030059582149,2.304030059582149
2009,109,0,1165,1463,-12.0,0,14.33736554039588,0.095202666892642,67.4580227743271,1.3719979296066498,3.785789363513671,-15.785789363513672
2009,110,0,1104,1280,2.0,1,-6.545148100973407,-0.1413333319653503,70.87446739130434,-1.238065217391295,2.7855423993650623,-0.7855423993650623
2009,110,0,1106,1380,37.0,1,16.685020495557467,0.0319867208003409,67.16058423913044,-1.504918478260862,4.3167556355675,32.6832443644325
2009,110,0,1105,1108,-10.0,0,8.89574824732054,-0.0111293717806995,73.97914002557545,-2.6406329923273546,-1.1344746506998171,-8.865525349300183
2009,110,0,1110,1221,6.0,1,5.91439374107118,0.102632258064516,64.01120192307691,-5.057403846153868,7.451793918771184,-1.451793918771184
2009,110,0,1114,1317,4.0,1,1.8470276425784533,-0.0431759974481082,69.38878846153847,-5.031423076923076,-3.810776436931327,7.810776436931327
2009,110,0,1115,1411,4.0,1,3.052529247865081,0.0093855419193277,70.13003125,5.018062499999999,-3.203226832210349,7.203226832210349
2009,110,0,1123,1399,4.0,1,-1.0501669972106669,-0.0562121597030889,67.68415625,-11.62768749999998,3.3425590631794924,0.6574409368205076
2009,110,0,1126,1175,7.0,1,8.876773053578603,-0.031342390028668,62.7788152173913,1.945630434782608,9.176809645637693,-2.176809645637693
2009,110,0,1131,1233,6.0,1,2.795199869937079,0.1012740155334513,66.20828881766383,-0.5713853276353262,5.641051985694687,0.3589480143053132
2009,110,0,1133,1260,11.0,1,5.939634416146561,0.0618857845423326,64.94035218253968,0.9387400793650896,-2.3277557556203696,13.32775575562037
2009,110,0,1139,1172,12.0,1,-3.408782380463265,0.0635567702339854,66.80448076923078,-7.342961538461544,-6.755549092808894,18.755549092808895
2009,110,0,1141,1192,6.0,1,10.207780183091144,0.0735320275048263,68.04985532407406,-4.271585648148161,9.795740826520941,-3.795740826520941
2009,110,0,1142,1355,4.0,1,-4.08881437212726,-0.0153555604211024,66.20971989966554,1.067516722408044,2.483193081299054,1.5168069187009459
2009,110,0,1144,1367,4.0,1,11.52301506871025,-0.0383560812860175,69.16031650641025,7.103325320512809,10.337929038290678,-6.337929038290678
2009,110,0,1132,1145,-5.0,0,10.104448361283149,0.000916558947927,66.44702132107024,-5.497303511705674,9.91806126819232,-14.91806126819232
2009,110,0,1148,1383,5.0,1,2.803965878851301,-0.1969262533066649,66.80913461538461,-3.633653846153848,7.071262665621947,-2.071262665621947
2009,110,0,1149,1342,5.0,1,-4.270754654563703,-0.0215827773821117,66.33402534965035,2.810358391608389,5.258480754220851,-0.2584807542208507
2009,110,0,1151,1359,5.0,1,1.1539777771179445,-0.0707269192833271,66.66811458333333,12.89977083333332,5.776953443665727,-0.776953443665727
2009,110,0,1102,1161,-5.0,0,-0.5767397446390561,0.0907400985449449,63.70663043478261,-8.481739130434782,3.395939554441626,-8.395939554441625
2009,110,0,1163,1378,14.0,1,30.376091377064725,-0.0787379718726868,66.07177884615383,4.153557692307686,19.136278523298987,-5.136278523298987
2009,110,0,1164,1214,24.0,1,-7.703831764742546,-0.0525334135837418,66.09553125000002,-1.2370625000000215,-7.260728637877515,31.260728637877513
2009,110,0,1135,1165,-40.0,0,-18.496649177331943,0.0205483161502949,66.49254981884059,-3.025317028985498,-6.284123010334446,-33.71587698966555
2009,110,0,1166,1206,13.0,1,2.2420734392134847,0.1028957608027851,66.0424278846154,4.421394230769238,4.127694190072258,8.872305809927742
2009,110,0,1171,1343,3.0,1,-11.844443320015005,-0.1108606922535151,64.28605113636362,7.0358522727272685,-8.649420460678508,11.649420460678508
2009,110,0,1137,1174,-13.0,0,-6.269803858238106,-0.0386508531977988,69.90515109890111,2.5656593406593373,0.912454809983556,-13.912454809983556
2009,110,0,1117,1176,-20.0,0,0.9584414184405574,-0.2227958384564962,63.1141626602564,8.170633012820524,6.671325781659237,-26.671325781659238
2009,110,0,1122,1179,-17.0,0,-4.107419022861024,-0.1212957961333239,67.08223379629631,8.445949074074065,-5.62576820764998,-11.37423179235002
2009,110,0,1180,1259,16.0,1,7.477111684538258,-0.0344754786899995,66.4029017857143,-3.855803571428552,8.253422864682735,7.746577135317265
2009,110,0,1183,1444,2.0,1,-0.6824652393782316,-0.1174487348400391,64.1313125,-0.1063749999999998,-2.6074612680228895,4.60746126802289
2009,110,0,1184,1325,22.0,1,4.787134637741133,0.1409369274303993,64.32767708333333,-3.0626458333333275,8.269425083686617,13.730574916313383
2009,110,0,1186,1294,1.0,1,-5.1147292233291495,-0.0325668662164551,66.24961111111111,-3.1202222222221963,2.203990578292761,-1.203990578292761
2009,110,0,1191,1275,14.0,1,-6.006345247784395,-0.1044266204205506,64.85025,5.375499999999995,2.961507121448711,11.038492878551288
2009,110,0,1196,1435,14.0,1,8.634714866272489,0.0239821708781196,68.61948076923076,2.262961538461539,9.638663720979425,4.361336279020575
2009,110,0,1197,1271,16.0,1,-3.545135081409086,0.0779030910609858,67.97681250000001,3.477625000000017,2.6972003675082736,13.302799632491727
2009,110,0,1199,1439,2.0,1,1.6578387873112206,0.0270976932267255,68.98838461538462,-0.0652307692307658,-4.713294722139655,6.713294722139655
2009,110,0,1201,1413,1.0,1,-3.265423155629364,-0.0163623944361649,69.26370192307692,-2.177403846153865,-4.837827579944708,5.837827579944708
2009,110,0,1204,1240,3.0,1,-7.494966678801873,0.0659306895754493,69.14244791666667,2.4161458333333314,0.19656222618384908,2.803437773816151
2009,110,0,1185,1209,-5.0,0,-11.251622026923345,-0.0360029180044402,63.81466666666666,2.0623333333333136,-2.3807313107244212,-2.6192686892755788
2009,110,0,1211,1337,34.0,1,39.4941059034243,0.0353729584004491,69.34242708333335,0.2578541666666609,24.388944370151613,9.611055629848387
2009,110,0,1217,1335,6.0,1,0.097547241363145,0.0033783420880195,67.60454545454546,-3.555681818181796,-4.4899861069994955,10.489986106999496
2009,110,0,1193,1220,-5.0,0,-1.3549575055805434,0.0315769397485912,67.72261396011396,-3.2220797720797663,3.849937341803641,-8.849937341803642
2009,110,0,1222,1416,5.0,1,11.32292791564025,-0.0684893098107631,69.67369791666667,3.4859374999999915,10.603954554444925,-5.603954554444925
2009,110,0,1223,1312,19.0,1,4.236648618963542,0.0364979304850804,69.79447115384616,6.089903846153803,8.781290381236449,10.218709618763551
2009,110,0,1169,1225,-3.0,0,3.467181589724177,0.0386499579811162,67.96993371212119,9.004450757575775,-3.569491923164143,0.5694919231641431
2009,110,0,1227,1356,7.0,1,5.151211531372496,-0.0050115093585583,65.4560096153846,1.5562499999999917,8.166742166385454,-1.166742166385454
2009,110,0,1232,1405,7.0,1,5.272327352223599,0.1270226575130626,65.24551923076923,-0.3679615384615431,6.857501750661349,0.14249824933865085
2009,110,0,1236,1442,8.0,1,3.5478481651579443,0.0245299145299145,62.79928846153848,5.702423076923097,-3.092383661102149,11.092383661102149
2009,110,0,1212,1238,-4.0,0,-16.542611059154765,0.0724097359219291,69.14683695652174,-3.9393260869564974,-12.542775632297323,8.542775632297323
2009,110,0,1195,1239,-18.0,0,-18.418018558625093,0.002384126735158,69.9973448275862,2.271689655172395,-15.952894980405416,-2.047105019594584
2009,110,0,1205,1241,-12.0,0,-9.32590020192552,0.0134017964009729,70.16482919254659,3.722515527950307,-7.770602988476085,-4.229397011523915
2009,110,0,1242,1304,17.0,1,7.662438329640551,-0.0617140850017562,66.78880208333332,5.872395833333336,7.432669846130158,9.567330153869843
2009,110,0,1235,1243,-4.0,0,-15.359676966900167,0.0830886367532006,68.19356730769232,-4.493865384615376,-5.438424975667009,1.4384249756670089
2009,110,0,1245,1287,3.0,1,4.61652031668028,0.0095886453645634,68.21329807692308,-0.2435961538461555,7.657413907708159,-4.657413907708159
2009,110,0,1246,1397,19.0,1,6.191294900733354,-0.0344838563822424,72.33748076923075,-0.3730384615384565,5.172778559490154,13.827221440509845
2009,110,0,1249,1322,22.0,1,8.40870580119622,0.0013611200623325,73.11799948240164,-5.14552277432712,8.75979187809072,13.24020812190928
2009,110,0,1159,1255,-5.0,0,-3.385773852283449,-0.0406827750320336,69.18295454545455,-13.115909090909092,-8.229251749245678,3.2292517492456785
2009,110,0,1256,1293,9.0,1,-7.409831864470192,0.0035051983403757,64.28076923076922,-1.41346153846154,-8.484264891863418,17.48426489186342
2009,110,0,1153,1257,-9.0,0,-11.113963709959876,-0.011643532813114,68.22373076923077,-3.54553846153847,-0.700126495127731,-8.299873504872268
2009,110,0,1120,1261,-7.0,0,-8.432544938666169,0.151842917865373,69.72627884615383,0.680442307692303,-8.395860259189446,1.3958602591894458
2009,110,0,1264,1456,15.0,1,3.403491673048208,-0.10727574162195,66.01638461538462,2.753769230769265,-2.0105873776393968,17.010587377639396
2009,110,0,1216,1265,-22.0,0,-7.243206578096959,0.1031834678250828,68.21183035714284,-4.444196428571459,-6.393676683090343,-15.606323316909657
2009,110,0,1207,1266,-6.0,0,-4.96593142556226,0.0266640290411174,68.4745592948718,-4.3845352564102456,0.6903488307576862,-6.690348830757686
2009,110,0,1268,1314,3.0,1,-19.13791983923973,-0.0113253411413734,73.66049999999998,-6.351000000000013,-5.086730355834237,8.086730355834238
2009,110,0,1272,1431,7.0,1,19.531650133803268,0.035685110781388,71.16488461538462,-2.868230769230792,5.082084545777318,1.9179154542226824
2009,110,0,1130,1274,-11.0,0,-2.593573161655087,-0.0364843031715002,68.75185185185185,1.178703703703718,-6.043363369082007,-4.956636630917993
2009,110,0,1208,1279,-22.0,0,-6.754310771005365,-0.0105046669403452,69.67183653846152,2.5726730769230954,-7.793006645013358,-14.206993354986642
2009,110,0,1160,1281,-13.0,0,-28.09617854453764,0.0236280487804877,69.25973557692309,-8.588221153846149,-11.760066581289397,-1.2399334187106028
2009,110,0,1283,1404,2.0,1,-12.30721445300304,0.0341064247638642,67.41890096618357,-8.535024154589387,-9.926197589920001,11.926197589920001
2009,110,0,1226,1285,-15.0,0,-10.29225828387372,-0.0748324646314221,63.96283653846154,2.0656730769230336,-8.803173601046893,-6.196826398953107
2009,110,0,1288,1406,16.0,1,14.083907203424005,-0.0981481940553806,66.85525412087912,-0.7162774725274517,2.7458278226128874,13.254172177387112
2009,110,0,1291,1384,30.0,1,22.19834557126701,-0.0915549820108524,65.33421474358974,2.098237179487185,16.359656745538103,13.640343254461897
2009,110,0,1194,1292,-6.0,0,-16.288245015059246,0.0438359848389346,65.57874313186812,-1.3771291208791183,-4.171302327229931,-1.828697672770069
2009,110,0,1295,1454,8.0,1,16.624746244418702,-0.0941498119119129,68.65382291666668,1.399645833333338,4.4691717812590825,3.5308282187409175
2009,110,0,1296,1369,24.0,1,10.764633283896586,0.0249540333468675,70.05819397993312,-1.298996655518394,1.3249111743916007,22.6750888256084
2009,110,0,1119,1298,-5.0,0,-10.68235073308938,-0.1111237906073718,68.7556153846154,-7.777230769230769,-9.828869820316918,4.828869820316918
